TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,110,18689.672174,42.396851,48.729836,48.732383,29.338114,20.337147,99.974825,99.914893,43.027004,43.267906,42.345865,48.704881,48.706981,0.984160,,,,,,,504eace086c50b50352feb56b2c34135,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,135,6621.971260,41.571398,47.549047,47.470419,27.513886,19.565969,99.633406,97.781202,41.495066,42.401273,41.556550,47.536797,47.456442,1.186745,,,,,,,a49fd69c9e1e7872415049dec167299c,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,160,2744.686698,40.302305,45.991249,45.808689,25.063627,18.450064,95.191483,92.763506,39.168428,41.217909,40.287915,45.978969,45.796533,1.245999,,,,,,,18b539c0a8018713a8052bb0cea46f31,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,185,1323.793745,38.282681,43.982301,43.724827,21.778501,16.689675,85.993229,83.249282,35.929193,39.563078,38.262096,43.970545,43.711649,1.313145,,,,,,,f708657674cf29539400589ae005a0c8,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,210,635.372013,35.573079,41.581931,41.337954,18.119685,14.428974,71.334082,68.258855,32.264776,37.414444,35.547507,41.568251,41.324503,1.324263,,,,,,,e128a0b122761c93362c12cc432e4684,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,235,294.473526,32.415755,38.836627,38.800665,14.350207,11.909579,52.069845,48.986475,28.520641,34.769512,32.388012,38.825857,38.790392,1.230784,,,,,,,337d799f10c487d1ca8ce7fdf15cb3ef,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,2560x1440,110,9346.322600,41.590318,47.086080,47.211419,28.340927,19.872152,99.927172,98.329777,42.121594,42.441237,41.575705,47.075891,47.198458,1.206162,,,,,,,5ff69e35384666f3282f7dc0aa043f95,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,2560x1440,135,3853.205256,40.712073,46.067321,46.051769,26.343512,19.003515,97.239037,94.873406,40.294886,41.602905,40.701521,46.057670,46.039978,1.235424,,,,,,,78bdab34f889714324ec047f74c58b68,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,2560x1440,160,1792.148774,39.131954,44.548374,44.408567,23.409994,17.548864,90.407613,87.710042,37.433407,40.279484,39.115657,44.537953,44.395444,1.305042,,,,,,,9c54fecf34118de6cc03daec66aa9016,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,2560x1440,185,862.616768,36.802269,42.637760,42.401690,19.854497,15.513310,78.357953,75.352409,33.943995,38.479855,36.779768,42.625469,42.388815,1.362875,,,,,,,02cb4e57356dcaa74cf823d179ca3581,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,2560x1440,210,405.792361,33.911489,40.316658,40.070872,16.113411,13.107572,60.896823,57.861326,30.272044,36.220947,33.886059,40.306369,40.056104,1.299063,,,,,,,73cfb6dcb79fd08392fbad7f418ec0d2,
