TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,160,9422.698462,30.798603,35.232384,35.704576,8.571032,14.853958,80.404060,78.434765,31.602948,31.898322,30.670394,35.183000,35.654226,0.001930,20801.49,7.68,155809450867609,39273509793,70852442297881,27035179277,96d176d970930842d13ca9cde6fa9f12,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,185,3618.489231,27.398103,33.442666,33.694905,6.323979,11.392259,57.279715,55.636335,26.193900,29.442402,27.284989,33.410074,33.659133,0.004066,18486.48,4.58,111210760936992,24583572257,48173299974083,12821219888,2a1d8cf20ac98fcf3d3646153ff715cc,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,210,1162.849231,24.295220,31.610887,31.758654,4.461274,8.105481,30.249610,29.315437,21.630811,26.891266,24.210516,31.591762,31.734081,0.016526,10747.80,2.76,67370162056333,14259502769,28077860150750,7762618544,4586db8303ac7190b15390a7c3a3d0db,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,235,320.581538,21.827122,30.140255,30.265002,3.283734,5.594526,9.465700,9.223963,18.369576,24.637740,21.773918,30.134841,30.256349,0.076933,5463.46,1.84,34624702797678,5890653441,14347628088858,5021119105,e9d82c4dbd0119fb834d8cdbc7a46383,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,110,10067.213402,38.580883,41.589956,46.489211,9.540395,16.280803,88.855403,87.524102,39.816695,38.618364,38.389274,41.495021,46.436088,1.193562,36594.00,6.22,288331600718008,36625500959,124235156815484,17349158248,ba33180639506ede2fc81b1bd85f7e00,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,135,1160.662722,37.576507,40.274283,45.867952,8.696993,14.705913,82.607959,80.987763,37.485910,37.596040,37.552956,40.250008,45.858899,3.049067,14722.89,2.27,113120064232447,12960886645,41127718336632,6346667652,00ea0e24739772e0b520f4444f278fb2,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,160,131.277953,37.180746,39.995908,45.525800,8.528108,14.232059,76.147115,74.339530,36.543113,37.322750,37.177907,39.992592,45.523636,3.189754,5437.45,1.52,43085624611477,7509535969,15183876972569,4263865325,453f561c1e38d2d87c83b823b1917c5b,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,185,52.854223,36.504766,39.739521,44.847945,8.381652,13.557259,65.447838,63.293874,35.126430,36.934379,36.498240,39.737374,44.844856,3.155418,2195.87,1.87,17446658951520,5720008874,7485802649575,5127477177,8d38c13d5918e423c570c7cff3e81274,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,210,28.072235,35.204349,39.163111,43.745024,8.150599,12.423880,49.419502,47.220726,32.922422,35.991505,35.179478,39.158868,43.738456,2.639990,1406.39,1.35,8593650040507,4483641000,3692165769280,3797007081,6d046e69cae598d264796066d2ce7eac,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,235,16.012295,33.245338,38.205820,41.586616,7.829545,10.873728,31.399998,29.249316,30.220452,35.085709,33.192342,38.201019,41.578643,2.329342,619.23,0.77,3871995474102,3603947155,1637873598480,2206728573,4535cf71f068716d62fcb09fa0ef7bc4,
