tag,cfg,class,psnr_y,psnr_u,psnr_v,overall_psnr,ssim_y,ms_ssim_y,vmaf,vmaf_neg,psnr_hvs,ciede2k,apsnr_y,apsnr_u,apsnr_v,overall_apsnr
libaom-v3.12.0-unconstrained,LD,A4,3.491433333333333,3.71595,5.500666666666667,3.57755,1.25635,2.0485,2.22815,1.7293333333333332,6.722966666666667,5.502133333333333,3.4951333333333334,3.8675333333333337,5.888166666666667,3.774483333333334
libaom-v3.12.0-unconstrained,LD,A5,5.19955,4.228000000000001,5.6913,5.068675,5.697,6.112475,6.18925,5.9028,5.440775,5.51795,4.914725,4.3156,5.8218,5.11985
libaom-v3.12.0-unconstrained,LD,B1,4.9876,6.35478,4.57291,4.94172,3.56213,3.33853,5.5990400000000005,5.13245,6.18788,7.542350000000001,5.3091099999999996,7.3845600000000005,5.2470300000000005,5.4932099999999995
libaom-v3.12.0-unconstrained,LD,B2,22.102322222222224,17.252633333333332,16.367855555555554,21.495111111111115,24.577633333333335,24.465111111111113,29.689633333333333,28.830433333333335,27.38201111111111,16.00897777777778,24.828355555555554,19.599677777777778,18.73378888888889,24.330033333333333
libaom-v3.12.0-unconstrained,RA,A1,-8.509325,-10.915312499999999,-11.096775000000001,-8.7971,-4.5381125,-8.1815125,-11.0535125,-11.3404875,-8.4105625,-10.67485,-9.2279375,-11.48845,-11.4858125,-9.5672
libaom-v3.12.0-unconstrained,RA,A2,-8.826836842105264,-1.9849052631578952,-1.3210526315789475,-8.30958947368421,-11.006142105263159,-10.277557894736841,-13.304305263157895,-13.671505263157895,-9.090505263157896,-6.702110526315789,-10.538952631578946,-2.9244947368421053,-2.0818736842105263,-10.04511052631579
libaom-v3.12.0-unconstrained,RA,A3,-8.272325,-4.1384125,-3.9870124999999996,-7.9075625,-8.533475,-8.08835,-8.7546875,-9.03435,-7.9449000000000005,-7.845387499999999,-9.6626375,-4.4313125,-3.8472375,-9.1689875
libaom-v3.12.0-unconstrained,RA,A4,-4.39555,7.432716666666667,10.54925,-3.26005,-4.408600000000001,-5.7526,-9.529649999999998,-9.69655,-1.1804166666666667,1.5037166666666668,-5.843466666666667,6.330633333333334,9.798216666666667,-4.604566666666667
libaom-v3.12.0-unconstrained,RA,A5,-5.271525,10.67245,16.223375,-3.97815,-2.7531000000000003,-5.322649999999999,-15.62225,-15.362275,-6.860825,-2.2479,-7.070675,9.9703,15.713125,-6.0888
libaom-v3.12.0-unconstrained,RA,B1,-8.52299,5.165570000000001,2.2651,-7.40536,-12.12202,-11.0875,-16.2158,-16.05549,-7.576269999999999,-4.12724,-9.26416,5.9641,2.8433599999999997,-8.401050000000001
