TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,60,1776044,51.302215,52.099105,52.152529,22.163454,28.906956,96.414989,95.500356,49.238724,51.796872,51.302215,52.099105,52.152529,0.556065,78366.12,2.04,519354596909886,7997010961,218842101364251,5413577381,8d1bbc6cbf939cec2e8516fbbea91e16,
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,85,706983,47.876732,49.761405,49.919520,19.472803,24.927219,94.542834,93.358723,45.809089,48.592624,47.876732,49.761405,49.919520,1.558973,43270.79,2.32,284747315461712,6762524162,120833711296858,6584985662,7421d8b9d5e8167b8f83ed662e8d83c0,
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,110,324301,45.202146,47.439673,47.944292,17.678091,21.929580,90.847006,89.109932,42.629723,46.177677,45.202146,47.439673,47.944292,2.097244,23104.81,1.75,156274596148908,7061034670,64520643794588,5027928727,755df63b33e8fd7a9a7791bbe275eb86,
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,135,150414,42.186191,44.904044,45.770460,15.656836,18.682534,82.138540,79.970332,38.843606,43.653738,42.186191,44.904044,45.770460,2.436317,24439.47,1.33,164119476630288,6479812754,68248689153554,4866100245,b2d06a342cb8d8c7e7f1f3805f7ece9f,
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,160,66178,38.920148,42.121246,43.354854,13.569532,15.355338,65.715363,63.270907,34.927092,40.897746,38.920148,42.121246,43.354854,3.191734,12083.09,1.15,82126494621789,4122656212,33749982124786,3504674390,022cc2876b3c5c539bde3a7a9012ee04,
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,185,26786,35.665268,39.204040,40.782430,11.712615,12.236914,43.291978,41.425544,31.298994,38.072367,35.665268,39.204040,40.782430,3.834520,4875.39,1.38,32818126888913,4828748706,13615430837696,4140218930,f7d5ea393b56a8628f086a5c4d1b5aa4,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,60,4128352,48.950632,54.855798,53.247902,22.176296,30.213430,96.426331,95.761068,53.256172,52.041683,48.950632,54.855798,53.247902,0.000010,44322.64,1.38,319500461679703,7906491651,150304035507344,4779366995,ce94945df0cd1347af97e1625851340d,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,85,2478135,42.877881,52.809659,51.705968,16.064594,24.051276,94.935429,94.005772,48.281703,47.553080,42.877881,52.809659,51.705968,0.000062,60890.25,1.35,347089487399537,7317879952,158073184068929,4756182543,3ac515c97924c1c90476484423faab47,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,110,988163,36.990581,50.372938,49.843151,10.018758,17.492022,91.478707,90.085213,40.962186,42.781344,36.990581,50.372938,49.843151,0.001035,53836.70,1.51,373200052204598,5535758376,150344393888821,4584781898,d9300082a2b3cd40fcbfe16b22967f7e,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,135,192870,32.937002,47.603270,47.463370,5.700600,11.266406,82.532959,81.052061,33.646413,39.007666,32.937002,47.603270,47.463370,0.369454,44576.70,0.88,329841190946737,3900096410,150966216446869,2465421314,ecae3d1b219dd03fdb6d5b8fefb6e726,
