TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,185,3618.489231,27.398103,33.442666,33.694905,13.257410,11.392259,57.279715,55.636335,26.193900,29.442402,27.284989,33.410074,33.659133,0.004066,18486.48,5.59,111210760936992,24680359103,48173299974083,15084137742,2a1d8cf20ac98fcf3d3646153ff715cc,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,210,1162.849231,24.295220,31.610887,31.758654,9.054483,8.105481,30.249610,29.315437,21.630811,26.891266,24.210516,31.591762,31.734081,0.016526,10747.80,3.28,67370162056333,14350912285,28077860150750,9615511941,4586db8303ac7190b15390a7c3a3d0db,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,235,320.581538,21.827122,30.140255,30.265002,5.874535,5.594526,9.465700,9.223963,18.369576,24.637740,21.773918,30.134841,30.256349,0.076933,5463.46,1.62,34624702797678,5890670486,14347628088858,4391290006,e9d82c4dbd0119fb834d8cdbc7a46383,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,110,10067.213402,38.580883,41.589956,46.489211,19.608169,16.280803,88.855403,87.524102,39.816695,38.618364,38.389274,41.495021,46.436088,1.193562,36594.00,7.99,288331600718008,36722046787,124235156815484,21278259312,ba33180639506ede2fc81b1bd85f7e00,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,135,1160.662722,37.576507,40.274283,45.867952,17.234622,14.705913,82.607959,80.987763,37.485910,37.596040,37.552956,40.250008,45.858899,3.049067,14722.89,3.13,113120064232447,13035801319,41127718336632,8589992376,00ea0e24739772e0b520f4444f278fb2,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,160,131.277953,37.180746,39.995908,45.525800,16.382362,14.232059,76.147115,74.339530,36.543113,37.322750,37.177907,39.992592,45.523636,3.189754,5437.45,1.33,43085624611477,7509524423,15183876972569,3672944193,453f561c1e38d2d87c83b823b1917c5b,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,185,52.854223,36.504766,39.739521,44.847945,15.116455,13.557259,65.447838,63.293874,35.126430,36.934379,36.498240,39.737374,44.844856,3.155418,2195.87,1.55,17446658951520,5720008460,7485802649575,4262855363,8d38c13d5918e423c570c7cff3e81274,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,210,28.072235,35.204349,39.163111,43.745024,13.268509,12.423880,49.419502,47.220726,32.922422,35.991505,35.179478,39.158868,43.738456,2.639990,1406.39,1.29,8593650040507,4526830349,3692165769280,3612581621,6d046e69cae598d264796066d2ce7eac,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,235,16.012295,33.245338,38.205820,41.586616,11.134463,10.873728,31.399998,29.249316,30.220452,35.085709,33.192342,38.201019,41.578643,2.329342,619.23,0.69,3871995474102,3603946409,1637873598480,1946498263,4535cf71f068716d62fcb09fa0ef7bc4,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,17373.513871,39.586993,43.874643,44.920364,21.795727,18.643887,99.142184,97.632265,41.375284,39.652880,39.445015,43.810811,44.881804,0.138094,24845.46,8.29,144475533952959,40838324742,64552703981741,22151808348,a873e173eed028d2bdf9616beed8651d,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,4644.026742,37.701305,42.638305,43.909752,18.656919,16.410783,93.170709,90.903044,37.736446,38.284642,37.639999,42.611492,43.893533,0.180103,16230.09,4.17,96111590883280,26437685618,42190819798475,11599100234,5ebe762f21098ff44ce91161ebea6c47,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,1605.076769,35.590004,41.208739,42.565045,15.269856,13.955366,81.455092,78.941946,33.973227,36.736502,35.524136,41.175997,42.542163,0.314973,9144.71,3.16,55186535623741,19474687211,23787399696420,11241745498,f552815392aa1c41f4d4e9d1241fd1a7,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,621.078614,33.147524,39.718551,40.946463,11.715868,11.227887,62.639058,60.542322,30.263035,34.925459,33.077500,39.674853,40.914500,0.511673,4248.67,2.30,34389956116855,15253702987,14470221081002,8178717512,ae836d30efd640744aab9d3cb28262a8,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,210,230.767386,30.644945,38.181655,39.112615,8.646142,8.717573,43.088293,41.545252,27.021177,32.973172,30.587681,38.131969,39.081491,0.752667,3119.77,2.18,19618063236469,12108312112,8139657213249,5977392084,75c1c971b9957e6e6cb5241da5461ec0,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,235,91.223238,28.311659,36.502107,37.106631,6.527140,6.812386,28.207844,27.328916,24.382957,30.969601,28.261322,36.457548,37.082226,1.199958,1355.15,1.45,10872312572203,5479266617,3784024502641,5148974685,8bf041d3703a53fe4e2f989b775fc7fb,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,110,26309.377846,39.829851,46.136851,46.014768,25.131383,21.546668,99.974181,99.968337,42.931995,41.253056,39.595005,45.827504,45.778182,0.092216,19734.98,11.63,130086427999291,71300289377,55109462986137,32512861024,873bc418d82beb309de800bbe4f62b98,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,135,10813.115077,36.121614,43.144111,43.024439,20.319037,17.729995,99.959594,99.869626,37.016662,38.075510,35.916559,42.809520,42.782485,0.098464,22843.26,10.49,127418385343033,51152880515,59562470054316,28409477477,8ed2ec39e19de1f380ff5db03edc0eda,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,160,4255.665231,32.655973,40.094373,40.220259,15.703446,14.013871,91.271096,89.015298,31.603139,34.987776,32.466548,39.747618,39.988173,0.092780,16826.15,5.66,96138472390768,37636241025,43802670506960,15744962978,33c0502a57d1251fd0402e6512fd5aa0,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,185,1559.106462,29.477112,37.115308,37.756948,11.490385,10.577848,67.999350,65.885843,26.981597,31.999184,29.299570,36.727747,37.544147,0.073409,9039.31,5.25,68025862162644,27696588163,30751715969067,14580487607,965fb4a58b254a6c7aa72ce33eb39f97,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,210,507.072000,26.699285,34.769204,35.536689,7.871919,7.673234,42.728471,41.453056,23.270810,29.342424,26.554238,34.406944,35.376882,0.071559,5214.92,3.81,40924256087839,19634724821,17760412358967,10596825814,3e8d697a5e3f8ccb6f15b69e0710fd4d,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,235,169.528615,24.379406,33.016997,33.567920,5.280950,5.490340,26.858523,26.273268,20.569183,27.112987,24.290675,32.709108,33.449854,0.167384,3585.47,2.38,21675603577339,12493471713,9363222118955,6739555089,08b1c000d11e6f12c7577c39c7b759ac,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,110,5479.344041,42.460594,46.382144,52.190462,23.804274,20.854463,94.508369,92.845965,44.277417,42.947434,42.411067,46.372758,52.178285,0.765388,12530.86,4.15,77532469618174,18154150780,32651185887416,11286707726,8200f99db2ca0fdc33aee58f80d83793,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,135,1251.227542,41.311569,45.895489,51.145043,21.303067,19.313805,90.734220,88.757648,41.720925,42.205967,41.297117,45.891764,51.129268,0.884904,6176.35,1.95,48021886904336,11256343807,17247138936312,5395529531,bbb8a308568af4e49ff0fecbafe76e70,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,160,429.790517,39.784726,45.100174,49.485403,18.453563,17.415488,83.335885,81.103602,38.770810,41.146798,39.762533,45.093756,49.464978,0.888387,3108.35,1.27,24914083732521,7553286186,10655804937409,3522335053,453922ab079e25824ddd439b89869930,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,185,167.356336,37.861768,43.930961,47.241353,15.613095,15.281694,71.683328,69.322747,35.700469,39.689041,37.830372,43.924693,47.228364,0.942244,1583.55,1.53,12846450198001,5447348035,4422763270862,4261647499,b9bed9c5f5860deabac5f1a11d49b8f7,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,210,70.644432,35.585315,42.177568,44.269964,13.043776,13.158641,55.723976,53.424237,32.602647,37.755469,35.540749,42.174315,44.261557,0.974354,1160.59,1.11,7724594985549,3973965485,3115391890605,3381268299,a6f2f679c83a19638acbe99a142034fd,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,235,34.628756,33.018781,39.971509,41.444985,10.770540,11.094667,37.975888,35.702191,29.527917,35.151465,32.962927,39.970254,41.444410,0.880806,547.68,0.84,3526038092654,3119616173,1463935255184,2430786004,c175419d5ba49ee45e643fac7d4dc403,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,110,47585.329846,40.942880,43.158010,44.077143,26.087988,24.116507,99.976712,99.971213,44.019189,41.318117,40.709146,42.996367,43.943664,0.054733,22704.72,19.02,118372692151530,91623221006,59717364444021,50847355284,8261587ecb39176c049c40016ded899c,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,135,24816.620308,35.894761,39.580382,40.966014,21.486040,20.006601,99.969219,99.960397,38.058395,37.579679,35.648490,39.438248,40.857193,0.091864,33970.70,10.87,186836640993397,68613953110,88958266103752,30339044547,4554e83f6074afb0937aa3474fdadb38,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,160,11050.807385,31.076085,36.327759,38.197566,16.886480,15.741804,92.018836,89.984185,31.866063,33.929463,30.854833,36.208669,38.111487,0.115615,25745.08,8.06,176816922816662,49446857849,71893770380076,22463551389,cbf6db53f19bcaf416da5323c3dd70ed,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,185,4000.129846,26.971772,33.709354,35.870848,12.525207,11.689685,68.324754,66.221049,26.100192,30.620591,26.787898,33.616579,35.798941,0.111025,18966.50,5.20,137965868170933,33611476510,52962460296517,14589461562,11d6e4c25532fc02072406ba05a88f95,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,210,1148.363077,23.851662,31.525525,33.825447,8.499308,8.142839,40.656776,39.200158,21.384335,27.690132,23.737664,31.459748,33.769335,0.102627,13553.44,4.92,81105597900895,22028677921,35270958931292,13517012783,7ad69eb43a6371947c74d0cf62b58700,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,235,323.822769,21.658908,29.682613,32.000710,5.573872,5.632131,21.310533,20.699994,18.367318,25.222511,21.588599,29.629968,31.941333,0.122354,4926.92,2.19,39767524228437,15756320688,13757974021508,6113710907,b9519e1e62cb4e2c1f4a68035823868e,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,110,23191.760000,37.434826,39.614965,42.047925,22.122981,18.070926,95.981839,93.908504,41.568156,35.358203,37.177491,39.494184,42.007903,0.000063,46439.39,7.67,280406698293500,47597786471,120676231201062,21443505498,992202b50565b9e62b24353dd94fbe1f,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,135,4048.846154,35.800890,38.948127,41.046825,20.427320,16.670650,92.350150,89.723648,38.890548,34.348016,35.749936,38.942863,41.042585,0.000483,19188.19,3.20,144853325263867,18907406754,53583471202368,8963288522,153ba38cba3419a1006097494dc84c40,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,160,885.901538,34.392833,38.432420,39.908030,18.802574,15.559975,85.288013,82.742980,35.967639,33.553707,34.374539,38.431563,39.904215,0.001751,10564.30,2.78,64604050091979,10926857467,27564866128801,7511869147,790ba484dbeb458b8f1b096ab43cc494,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,185,338.024615,32.438361,37.643710,38.468898,16.225427,13.786069,72.865245,70.145489,32.146901,32.416630,32.409851,37.642699,38.466877,0.005377,5333.39,2.12,33426767962898,11607409065,13984807040475,5814305931,a6fa20416105e53a3b2322c06affc92a,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,210,137.166154,29.922427,36.501369,36.917359,12.744684,11.219203,50.940120,48.794759,27.912929,30.891197,29.894161,36.500479,36.916705,0.018798,3109.89,1.53,20188666463756,6294635121,8175253174837,4076220550,0d66098fc8392e8382cd3273ced07740,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,235,53.560000,27.313965,35.258938,35.895552,8.981737,8.330187,22.713942,21.665591,24.112016,29.027898,27.291893,35.256830,35.895324,0.020411,1214.13,0.59,9924431692317,2743860310,3392488350420,1684204825,aa3a9b01cc8e9e665af2d94924eae341,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,110,4364.612308,42.307192,46.370516,48.162284,24.966177,21.483451,99.429153,98.417442,43.981563,41.314732,42.238298,46.315065,48.105671,0.147525,13689.57,5.04,81644345082357,29390736766,35683098908866,14018500558,16fa522a68e3f6852f26c99108a45bde,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,135,1640.004615,40.394445,44.644776,46.125311,21.453882,19.105354,95.158357,93.173810,40.068473,39.746500,40.357665,44.612197,46.081863,0.152007,8497.90,4.85,62855031140754,21768053762,23733207445874,14245334079,dafd18ef1f025fba67bc2fce0344a596,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,160,747.226154,37.889333,42.485181,43.606097,17.464886,16.257900,83.206209,80.905628,35.797940,37.753839,37.835822,42.447556,43.555537,0.187976,6672.09,3.51,40565199174415,16625152153,17417166493317,9658692744,1b2eaefffbf0587442c7cee74112fbc7,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,185,357.356923,35.065580,40.229611,41.007896,13.963449,13.519487,64.422207,62.094881,31.897857,35.497864,35.002588,40.190148,40.953399,0.360052,4565.74,2.29,27833128135521,11915374923,11955339663067,6774966768,18ea927cc2decb908499586a50cc9bf2,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,210,164.987692,31.854272,38.030537,38.376310,10.516531,10.613499,39.554306,37.785387,28.054648,32.816454,31.785218,37.985464,38.309206,0.246667,2403.30,1.86,19089325001497,8737447034,6711009050621,5159582129,476174aa791173b2f37469e83d97eafb,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,235,75.372308,28.628044,36.153851,36.081110,7.536787,7.955446,17.474468,16.558217,24.599379,30.323068,28.559448,36.106598,36.030138,0.253152,1848.82,1.65,11925937918712,6872507269,4889831633204,6086782816,b80980f5c39b413d591b8398dcb0e27d,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,9139.136556,45.883609,48.538344,49.599381,26.043650,24.202025,99.102821,97.670550,45.796166,47.485374,45.785016,48.460398,49.499405,0.277186,7145.58,5.34,43476404825730,30752688352,20086484402482,18909384007,5d310b222fc80ac3c742e8fbc6ee3397,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,4504.807193,42.720612,46.098301,46.796702,22.234833,21.183647,94.084067,91.733831,41.239771,44.954650,42.596544,46.008926,46.683108,0.296074,6274.52,5.27,46387951664573,25252492858,21399871641606,14373343918,b9c13b6adf8adbff3ad0605f85f0194a,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,2116.551756,39.108888,43.622180,43.868476,18.213751,17.770304,81.970798,79.172142,36.413831,41.957280,38.971795,43.530493,43.760126,0.299675,4658.26,4.33,34860915551008,20030752431,13007177043047,11847835742,4df813887ede4d404e0bf500935462ab,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,964.994390,35.523393,41.328123,41.099869,14.534999,14.537005,62.033986,59.296307,32.013466,38.936201,35.376942,41.235654,40.993461,0.319334,3451.45,3.54,26820988221416,14568509500,9640299678443,9843694661,bf2c52c6acc9a2605d01328b4ba75ce8,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,210,403.970184,31.996659,39.278249,38.469928,11.253029,11.559405,36.474347,34.191197,28.007504,35.679766,31.853184,39.189700,38.355958,0.363222,2798.67,2.52,18700181002714,9746339608,7879569447562,6978983508,f25ed634e34f36a36756fbe01c8dba33,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,235,161.177899,28.779477,37.794155,36.163538,8.611937,9.028069,13.024447,11.567082,24.641542,32.849020,28.637280,37.745994,35.964205,0.458041,1271.16,1.31,10453197554308,6907557910,3549943210831,4761411732,f8a98ab2295b0cdc2ffd7b362ac60e7f,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,110,21763.878462,40.648856,43.247083,44.933333,25.425834,21.393600,99.970226,99.963240,42.573276,38.736002,40.521183,43.111782,44.798768,0.000008,25920.30,9.29,155631551401551,61782038307,72604410455613,25942649088,317e019b0845758a6cc70a8913f4c31a,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,135,10075.740000,37.467085,40.616267,42.382632,19.954675,17.486218,98.120643,96.461491,36.459532,36.085565,37.362871,40.538514,42.308532,0.000041,20114.31,6.76,139326069241344,46728931042,56165385763523,18866211139,7cb5922fa016151c4eaeb38c1afe3e33,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,160,4455.669231,34.057359,38.399670,40.974394,14.747242,13.529138,77.931665,76.093548,31.201089,33.550297,33.947802,38.348833,40.950419,0.000155,15023.03,6.62,106019988772427,36023758396,41959040308987,18187376556,630b31969d59bb2eddf7996752799656,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,185,1834.992308,30.702016,36.847522,40.326344,10.255361,9.925783,49.628254,48.327612,26.909584,31.202139,30.590926,36.820231,40.319504,0.001074,12734.02,3.74,74900088900552,26848477491,33102036327448,10419214174,b2b44fc310e9c0bc0ad6231f0c606e1f,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,210,652.273846,27.531916,35.873610,39.796122,6.614372,6.857533,26.541918,25.932861,23.371057,28.875784,27.437918,35.861437,39.791213,0.004938,5837.71,4.00,44633443840734,19927896518,16301494462562,11249395132,b1128f3c5b66500c8ed44c1868d1be9a,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,235,203.421538,24.783309,35.192494,39.234921,4.157537,4.618556,15.194053,14.878796,20.616600,26.651095,24.709086,35.187247,39.231645,0.040616,2871.23,2.80,22692621881423,14089705098,9798618991252,7890741512,5f110da5d3142b1ae132b53ea6df0da4,
LD,aom,av2,0,A2,RushFieldCuts_1920x1080_2997.y4m,1920x1080,30.00,8,1920x1080,110,23327.572120,40.388872,43.582692,44.925715,24.756600,21.916236,98.630566,97.104001,43.229909,38.969859,40.125317,43.431656,44.796808,0.004617,21793.23,14.26,157069953497099,65641425388,74144265501874,38045048122,c5fa548be487aa89e81d5eb9bd681421,
